chr	CO_start	CO_end	chr	CO_midpoint_Start	CO_midpoint_End	sample	
9	151986266	151986491	9	151986378	151986379	BBM108_TTAGGC_L005_R1_cm.fastq_q5.bam.group	
10	6860801	6861136	10	6860968	6860969	BBM108_TTAGGC_L005_R1_cm.fastq_q5.bam.group	
1	203551672	225203807	1	214377739	214377740	BBM109_ACTTGA_L005_R1_cm.fastq_q5.bam.group	
3	7124224	7124292	3	7124258	7124259	BBM109_ACTTGA_L005_R1_cm.fastq_q5.bam.group	
3	157210003	158441978	3	157825990	157825991	BBM109_ACTTGA_L005_R1_cm.fastq_q5.bam.group	
4	11830724	11831144	4	11830934	11830935	BBM109_ACTTGA_L005_R1_cm.fastq_q5.bam.group	
4	154110308	154167973	4	154139140	154139141	BBM109_ACTTGA_L005_R1_cm.fastq_q5.bam.group	
5	161194192	161194840	5	161194516	161194517	BBM109_ACTTGA_L005_R1_cm.fastq_q5.bam.group	
6	37285211	37305940	6	37295575	37295576	BBM109_ACTTGA_L005_R1_cm.fastq_q5.bam.group	
7	118528185	118528353	7	118528269	118528270	BBM109_ACTTGA_L005_R1_cm.fastq_q5.bam.group	
8	10000838	10001334	8	10001086	10001087	BBM109_ACTTGA_L005_R1_cm.fastq_q5.bam.group	
8	171513322	171513419	8	171513370	171513371	BBM109_ACTTGA_L005_R1_cm.fastq_q5.bam.group	
10	79491206	79983825	10	79737515	79737516	BBM109_ACTTGA_L005_R1_cm.fastq_q5.bam.group	
10	146180114	146180229	10	146180171	146180172	BBM109_ACTTGA_L005_R1_cm.fastq_q5.bam.group	
1	250891512	250893035	1	250892273	250892274	BBM11_bowtie2.bam_q5.bam.group	
3	28296119	28331219	3	28313669	28313670	BBM11_bowtie2.bam_q5.bam.group	
4	6530333	6531166	4	6530749	6530750	BBM11_bowtie2.bam_q5.bam.group	
5	26087254	26087770	5	26087512	26087513	BBM11_bowtie2.bam_q5.bam.group	
7	168116310	168138771	7	168127540	168127541	BBM11_bowtie2.bam_q5.bam.group	
8	11204090	11207471	8	11205780	11205781	BBM11_bowtie2.bam_q5.bam.group	
9	11746143	11746364	9	11746253	11746254	BBM11_bowtie2.bam_q5.bam.group	
10	143934177	143935239	10	143934708	143934709	BBM11_bowtie2.bam_q5.bam.group	
1	8629102	8629864	1	8629483	8629484	BBM110_GATCAG_L005_R1_cm.fastq_q5.bam.group	
2	169532856	169538877	2	169535866	169535867	BBM110_GATCAG_L005_R1_cm.fastq_q5.bam.group	
4	151685940	151700560	4	151693250	151693251	BBM110_GATCAG_L005_R1_cm.fastq_q5.bam.group	
4	227270615	227270741	4	227270678	227270679	BBM110_GATCAG_L005_R1_cm.fastq_q5.bam.group	
5	18550858	18550930	5	18550894	18550895	BBM110_GATCAG_L005_R1_cm.fastq_q5.bam.group	
6	80182554	100825982	6	90504268	90504269	BBM110_GATCAG_L005_R1_cm.fastq_q5.bam.group	
8	15984985	15985069	8	15985027	15985028	BBM110_GATCAG_L005_R1_cm.fastq_q5.bam.group	
9	25038503	25042454	9	25040478	25040479	BBM110_GATCAG_L005_R1_cm.fastq_q5.bam.group	
9	147640891	147649756	9	147645323	147645324	BBM110_GATCAG_L005_R1_cm.fastq_q5.bam.group	
10	7130316	7132204	10	7131260	7131261	BBM110_GATCAG_L005_R1_cm.fastq_q5.bam.group	
1	12850716	12852069	1	12851392	12851393	BBM111_TAGCTT_L005_R1_cm.fastq_q5.bam.group	
1	203551672	274407073	1	238979372	238979373	BBM111_TAGCTT_L005_R1_cm.fastq_q5.bam.group	
1	279565690	279565935	1	279565812	279565813	BBM111_TAGCTT_L005_R1_cm.fastq_q5.bam.group	
3	4709840	4709979	3	4709909	4709910	BBM111_TAGCTT_L005_R1_cm.fastq_q5.bam.group	
3	158973142	158974189	3	158973665	158973666	BBM111_TAGCTT_L005_R1_cm.fastq_q5.bam.group	
4	182787812	182791832	4	182789822	182789823	BBM111_TAGCTT_L005_R1_cm.fastq_q5.bam.group	
4	235211903	235212392	4	235212147	235212148	BBM111_TAGCTT_L005_R1_cm.fastq_q5.bam.group	
5	178243282	178243802	5	178243542	178243543	BBM111_TAGCTT_L005_R1_cm.fastq_q5.bam.group	
6	163820347	163822100	6	163821223	163821224	BBM111_TAGCTT_L005_R1_cm.fastq_q5.bam.group	
9	25025104	25038503	9	25031803	25031804	BBM111_TAGCTT_L005_R1_cm.fastq_q5.bam.group	
1	16375125	16377865	1	16376495	16376496	BBM112_GGCTAC_L005_R1_cm.fastq_q5.bam.group	
2	5080715	5082208	2	5081461	5081462	BBM112_GGCTAC_L005_R1_cm.fastq_q5.bam.group	
2	217688907	217696911	2	217692909	217692910	BBM112_GGCTAC_L005_R1_cm.fastq_q5.bam.group	
6	147135569	147137629	6	147136599	147136600	BBM112_GGCTAC_L005_R1_cm.fastq_q5.bam.group	
8	171597432	172097091	8	171847261	171847262	BBM112_GGCTAC_L005_R1_cm.fastq_q5.bam.group	
9	11087408	11155613	9	11121510	11121511	BBM112_GGCTAC_L005_R1_cm.fastq_q5.bam.group	
10	142775095	142776069	10	142775582	142775583	BBM112_GGCTAC_L005_R1_cm.fastq_q5.bam.group	
1	11883478	11884063	1	11883770	11883771	BBM113_CGATGT_L005_R1_001.fastq_q5.bam.group	
1	172967487	172979360	1	172973423	172973424	BBM113_CGATGT_L005_R1_001.fastq_q5.bam.group	
2	12270845	12280952	2	12275898	12275899	BBM113_CGATGT_L005_R1_001.fastq_q5.bam.group	
3	183887598	183888835	3	183888216	183888217	BBM113_CGATGT_L005_R1_001.fastq_q5.bam.group	
4	3748276	3748925	4	3748600	3748601	BBM113_CGATGT_L005_R1_001.fastq_q5.bam.group	
5	36702994	36716017	5	36709505	36709506	BBM113_CGATGT_L005_R1_001.fastq_q5.bam.group	
6	92399033	92486713	6	92442873	92442874	BBM113_CGATGT_L005_R1_001.fastq_q5.bam.group	
7	125857603	125860948	7	125859275	125859276	BBM113_CGATGT_L005_R1_001.fastq_q5.bam.group	
7	162671271	162672273	7	162671772	162671773	BBM113_CGATGT_L005_R1_001.fastq_q5.bam.group	
8	16322645	16322835	8	16322740	16322741	BBM113_CGATGT_L005_R1_001.fastq_q5.bam.group	
8	111238540	111239867	8	111239203	111239204	BBM113_CGATGT_L005_R1_001.fastq_q5.bam.group	
9	149199004	149199822	9	149199413	149199414	BBM113_CGATGT_L005_R1_001.fastq_q5.bam.group	
9	15911826	15913128	9	15912477	15912478	BBM113_CGATGT_L005_R1_001.fastq_q5.bam.group	
10	140190069	140202597	10	140196333	140196334	BBM113_CGATGT_L005_R1_001.fastq_q5.bam.group	
1	37127744	37128653	1	37128198	37128199	BBM114_TGACCA_L005_R1_001.fastq_q5.bam.group	
1	69288223	69288317	1	69288270	69288271	BBM114_TGACCA_L005_R1_001.fastq_q5.bam.group	
1	296971001	296973429	1	296972215	296972216	BBM114_TGACCA_L005_R1_001.fastq_q5.bam.group	
3	12133200	12135054	3	12134127	12134128	BBM114_TGACCA_L005_R1_001.fastq_q5.bam.group	
5	4304760	4304849	5	4304804	4304805	BBM114_TGACCA_L005_R1_001.fastq_q5.bam.group	
7	156499950	156500685	7	156500317	156500318	BBM114_TGACCA_L005_R1_001.fastq_q5.bam.group	
10	4252392	4255513	10	4253952	4253953	BBM114_TGACCA_L005_R1_001.fastq_q5.bam.group	
10	145947411	145948920	10	145948165	145948166	BBM114_TGACCA_L005_R1_001.fastq_q5.bam.group	
1	48486795	48500150	1	48493472	48493473	BBM118_ACAGTG_L005_R1_001.fastq_q5.bam.group	
2	11678944	11679054	2	11678999	11679000	BBM118_ACAGTG_L005_R1_001.fastq_q5.bam.group	
2	232483598	232484484	2	232484041	232484042	BBM118_ACAGTG_L005_R1_001.fastq_q5.bam.group	
4	233871693	233872251	4	233871972	233871973	BBM118_ACAGTG_L005_R1_001.fastq_q5.bam.group	
5	201026739	201034664	5	201030701	201030702	BBM118_ACAGTG_L005_R1_001.fastq_q5.bam.group	
6	156998686	157203272	6	157100979	157100980	BBM118_ACAGTG_L005_R1_001.fastq_q5.bam.group	
7	170620275	170621904	7	170621089	170621090	BBM118_ACAGTG_L005_R1_001.fastq_q5.bam.group	
8	12907286	12911185	8	12909235	12909236	BBM118_ACAGTG_L005_R1_001.fastq_q5.bam.group	
9	8136905	8137391	9	8137148	8137149	BBM118_ACAGTG_L005_R1_001.fastq_q5.bam.group	
9	147477535	147477643	9	147477589	147477590	BBM118_ACAGTG_L005_R1_001.fastq_q5.bam.group	
1	256936286	256937457	1	256936871	256936872	BBM119_GCCAAT_L005_R1_001.fastq_q5.bam.group	
2	41462118	41484048	2	41473083	41473084	BBM119_GCCAAT_L005_R1_001.fastq_q5.bam.group	
3	118892990	122765226	3	120829108	120829109	BBM119_GCCAAT_L005_R1_001.fastq_q5.bam.group	
3	166202026	166202211	3	166202118	166202119	BBM119_GCCAAT_L005_R1_001.fastq_q5.bam.group	
4	169899945	172597389	4	171248667	171248668	BBM119_GCCAAT_L005_R1_001.fastq_q5.bam.group	
5	10205264	10205431	5	10205347	10205348	BBM119_GCCAAT_L005_R1_001.fastq_q5.bam.group	
6	156490918	156491792	6	156491355	156491356	BBM119_GCCAAT_L005_R1_001.fastq_q5.bam.group	
8	38733176	38736813	8	38734994	38734995	BBM119_GCCAAT_L005_R1_001.fastq_q5.bam.group	
8	120138239	120138440	8	120138339	120138340	BBM119_GCCAAT_L005_R1_001.fastq_q5.bam.group	
9	2215776	2217608	9	2216692	2216693	BBM119_GCCAAT_L005_R1_001.fastq_q5.bam.group	
10	145950392	145951110	10	145950751	145950752	BBM119_GCCAAT_L005_R1_001.fastq_q5.bam.group	
1	271313123	271334083	1	271323603	271323604	BBM12_bowtie2.bam_q5.bam.group	
2	205108303	205174040	2	205141171	205141172	BBM12_bowtie2.bam_q5.bam.group	
3	183895980	183897017	3	183896498	183896499	BBM12_bowtie2.bam_q5.bam.group	
4	14386444	14386458	4	14386451	14386452	BBM12_bowtie2.bam_q5.bam.group	
4	155773776	156635000	4	156204388	156204389	BBM12_bowtie2.bam_q5.bam.group	
5	11786062	11786341	5	11786201	11786202	BBM12_bowtie2.bam_q5.bam.group	
8	81828877	81829024	8	81828950	81828951	BBM12_bowtie2.bam_q5.bam.group	
8	169900144	169900979	8	169900561	169900562	BBM12_bowtie2.bam_q5.bam.group	
9	2931657	6000645	9	4466151	4466152	BBM12_bowtie2.bam_q5.bam.group	
10	141535204	141557144	10	141546174	141546175	BBM12_bowtie2.bam_q5.bam.group	
2	11558640	11559589	2	11559114	11559115	BBM120_CAGATC_L005_R1_001.fastq_q5.bam.group	
3	9436000	9450165	3	9443082	9443083	BBM120_CAGATC_L005_R1_001.fastq_q5.bam.group	
3	178729059	178729695	3	178729377	178729378	BBM120_CAGATC_L005_R1_001.fastq_q5.bam.group	
4	173232552	173232797	4	173232674	173232675	BBM120_CAGATC_L005_R1_001.fastq_q5.bam.group	
5	183495924	183500100	5	183498012	183498013	BBM120_CAGATC_L005_R1_001.fastq_q5.bam.group	
6	104151692	104209070	6	104180381	104180382	BBM120_CAGATC_L005_R1_001.fastq_q5.bam.group	
8	130138081	130138395	8	130138238	130138239	BBM120_CAGATC_L005_R1_001.fastq_q5.bam.group	
9	147153905	147154353	9	147154129	147154130	BBM120_CAGATC_L005_R1_001.fastq_q5.bam.group	
9	122954875	122956365	9	122955620	122955621	BBM120_CAGATC_L005_R1_001.fastq_q5.bam.group	
4	234826408	234826615	4	234826511	234826512	BBM121_CTTGTA_L005_R1_001.fastq_q5.bam.group	
5	170023416	170024614	5	170024015	170024016	BBM121_CTTGTA_L005_R1_001.fastq_q5.bam.group	
7	3906305	3909200	7	3907752	3907753	BBM121_CTTGTA_L005_R1_001.fastq_q5.bam.group	
9	143863126	143863867	9	143863496	143863497	BBM121_CTTGTA_L005_R1_001.fastq_q5.bam.group	
10	85713429	85713959	10	85713694	85713695	BBM121_CTTGTA_L005_R1_001.fastq_q5.bam.group	
1	195650152	195651064	1	195650608	195650609	BBM122_ATCACG_L006_R1_001.fastq_q5.bam.group	
1	229236705	229240562	1	229238633	229238634	BBM122_ATCACG_L006_R1_001.fastq_q5.bam.group	
3	3618897	3670122	3	3644509	3644510	BBM122_ATCACG_L006_R1_001.fastq_q5.bam.group	
3	179228599	179228996	3	179228797	179228798	BBM122_ATCACG_L006_R1_001.fastq_q5.bam.group	
4	144351458	145628281	4	144989869	144989870	BBM122_ATCACG_L006_R1_001.fastq_q5.bam.group	
7	33379251	33381214	7	33380232	33380233	BBM122_ATCACG_L006_R1_001.fastq_q5.bam.group	
9	146807734	146812610	9	146810172	146810173	BBM122_ATCACG_L006_R1_001.fastq_q5.bam.group	
10	7131638	7132204	10	7131921	7131922	BBM122_ATCACG_L006_R1_001.fastq_q5.bam.group	
1	148233514	148233524	1	148233519	148233520	BBM124_TTAGGC_L006_R1_001.fastq_q5.bam.group	
1	203469679	203477596	1	203473637	203473638	BBM124_TTAGGC_L006_R1_001.fastq_q5.bam.group	
2	231360281	231360388	2	231360334	231360335	BBM124_TTAGGC_L006_R1_001.fastq_q5.bam.group	
4	14260607	14386105	4	14323356	14323357	BBM124_TTAGGC_L006_R1_001.fastq_q5.bam.group	
4	180432117	180433270	4	180432693	180432694	BBM124_TTAGGC_L006_R1_001.fastq_q5.bam.group	
5	4588183	4603359	5	4595771	4595772	BBM124_TTAGGC_L006_R1_001.fastq_q5.bam.group	
7	5968654	5969430	7	5969042	5969043	BBM124_TTAGGC_L006_R1_001.fastq_q5.bam.group	
7	172870005	172883116	7	172876560	172876561	BBM124_TTAGGC_L006_R1_001.fastq_q5.bam.group	
10	139828394	139839987	10	139834190	139834191	BBM124_TTAGGC_L006_R1_001.fastq_q5.bam.group	
1	178404529	178404558	1	178404543	178404544	BBM125_ACTTGA_L006_R1_001.fastq_q5.bam.group	
1	258955188	258956043	1	258955615	258955616	BBM125_ACTTGA_L006_R1_001.fastq_q5.bam.group	
2	14896328	14899659	2	14897993	14897994	BBM125_ACTTGA_L006_R1_001.fastq_q5.bam.group	
2	232083995	232084057	2	232084026	232084027	BBM125_ACTTGA_L006_R1_001.fastq_q5.bam.group	
3	5950292	6861933	3	6406112	6406113	BBM125_ACTTGA_L006_R1_001.fastq_q5.bam.group	
3	168497068	168521282	3	168509175	168509176	BBM125_ACTTGA_L006_R1_001.fastq_q5.bam.group	
6	57241429	57242054	6	57241741	57241742	BBM125_ACTTGA_L006_R1_001.fastq_q5.bam.group	
6	152645303	154669185	6	153657244	153657245	BBM125_ACTTGA_L006_R1_001.fastq_q5.bam.group	
7	171136583	172214735	7	171675659	171675660	BBM125_ACTTGA_L006_R1_001.fastq_q5.bam.group	
8	104609955	104614156	8	104612055	104612056	BBM125_ACTTGA_L006_R1_001.fastq_q5.bam.group	
9	139759011	139759289	9	139759150	139759151	BBM125_ACTTGA_L006_R1_001.fastq_q5.bam.group	
10	139828394	139839987	10	139834190	139834191	BBM125_ACTTGA_L006_R1_001.fastq_q5.bam.group	
1	14164353	14165676	1	14165014	14165015	BBM126_GCCAAT_L008_R1_001.fastq_q5.bam.group	
2	1976835	1977425	2	1977130	1977131	BBM126_GCCAAT_L008_R1_001.fastq_q5.bam.group	
2	5835688	5836540	2	5836114	5836115	BBM126_GCCAAT_L008_R1_001.fastq_q5.bam.group	
4	3471724	3473546	4	3472635	3472636	BBM126_GCCAAT_L008_R1_001.fastq_q5.bam.group	
4	202987510	203008962	4	202998236	202998237	BBM126_GCCAAT_L008_R1_001.fastq_q5.bam.group	
5	188914075	188914872	5	188914473	188914474	BBM126_GCCAAT_L008_R1_001.fastq_q5.bam.group	
6	93566480	93778786	6	93672633	93672634	BBM126_GCCAAT_L008_R1_001.fastq_q5.bam.group	
8	11876918	11919164	8	11898041	11898042	BBM126_GCCAAT_L008_R1_001.fastq_q5.bam.group	
9	8427176	8428572	9	8427874	8427875	BBM126_GCCAAT_L008_R1_001.fastq_q5.bam.group	
10	136602174	136614678	10	136608426	136608427	BBM126_GCCAAT_L008_R1_001.fastq_q5.bam.group	
1	52327456	52334281	1	52330868	52330869	BBM127_GATCAG_L006_R1_001.fastq_q5.bam.group	
1	281662835	281662980	1	281662907	281662908	BBM127_GATCAG_L006_R1_001.fastq_q5.bam.group	
3	10842981	10879444	3	10861212	10861213	BBM127_GATCAG_L006_R1_001.fastq_q5.bam.group	
3	206683115	206683886	3	206683500	206683501	BBM127_GATCAG_L006_R1_001.fastq_q5.bam.group	
4	237116620	237144795	4	237130707	237130708	BBM127_GATCAG_L006_R1_001.fastq_q5.bam.group	
5	182436193	182438303	5	182437248	182437249	BBM127_GATCAG_L006_R1_001.fastq_q5.bam.group	
9	15425770	15436073	9	15430921	15430922	BBM127_GATCAG_L006_R1_001.fastq_q5.bam.group	
10	9598419	9598708	10	9598563	9598564	BBM127_GATCAG_L006_R1_001.fastq_q5.bam.group	
1	16469561	16470315	1	16469938	16469939	BBM129_TAGCTT_L006_R1_001.fastq_q5.bam.group	
1	195592882	195643921	1	195618401	195618402	BBM129_TAGCTT_L006_R1_001.fastq_q5.bam.group	
2	212549967	212550073	2	212550020	212550021	BBM129_TAGCTT_L006_R1_001.fastq_q5.bam.group	
3	202794085	202795832	3	202794958	202794959	BBM129_TAGCTT_L006_R1_001.fastq_q5.bam.group	
5	16318934	16319039	5	16318986	16318987	BBM129_TAGCTT_L006_R1_001.fastq_q5.bam.group	
6	142241901	143748794	6	142995347	142995348	BBM129_TAGCTT_L006_R1_001.fastq_q5.bam.group	
8	4453148	4453396	8	4453272	4453273	BBM129_TAGCTT_L006_R1_001.fastq_q5.bam.group	
8	11003803	11010426	8	11007114	11007115	BBM129_TAGCTT_L006_R1_001.fastq_q5.bam.group	
8	34413010	34413934	8	34413472	34413473	BBM129_TAGCTT_L006_R1_001.fastq_q5.bam.group	
10	145096810	145179468	10	145138139	145138140	BBM129_TAGCTT_L006_R1_001.fastq_q5.bam.group	
1	18640648	18641511	1	18641079	18641080	BBM131_GGCTAC_L006_R1_001.fastq_q5.bam.group	
1	70888457	70916123	1	70902290	70902291	BBM131_GGCTAC_L006_R1_001.fastq_q5.bam.group	
1	274418759	274419214	1	274418986	274418987	BBM131_GGCTAC_L006_R1_001.fastq_q5.bam.group	
2	226393720	226394077	2	226393898	226393899	BBM131_GGCTAC_L006_R1_001.fastq_q5.bam.group	
3	12526331	12554753	3	12540542	12540543	BBM131_GGCTAC_L006_R1_001.fastq_q5.bam.group	
3	132267413	132267476	3	132267444	132267445	BBM131_GGCTAC_L006_R1_001.fastq_q5.bam.group	
3	206192719	206196390	3	206194554	206194555	BBM131_GGCTAC_L006_R1_001.fastq_q5.bam.group	
5	168667082	168667402	5	168667242	168667243	BBM131_GGCTAC_L006_R1_001.fastq_q5.bam.group	
7	7452937	7453014	7	7452975	7452976	BBM131_GGCTAC_L006_R1_001.fastq_q5.bam.group	
8	21911745	21912012	8	21911878	21911879	BBM131_GGCTAC_L006_R1_001.fastq_q5.bam.group	
8	172097091	172204850	8	172150970	172150971	BBM131_GGCTAC_L006_R1_001.fastq_q5.bam.group	
9	16247455	16249567	9	16248511	16248512	BBM131_GGCTAC_L006_R1_001.fastq_q5.bam.group	
10	132171932	132236496	10	132204214	132204215	BBM131_GGCTAC_L006_R1_001.fastq_q5.bam.group	
1	203551672	281400069	1	242475870	242475871	BBM132_CAGATC_L008_R1_001.fastq_q5.bam.group	
1	289848166	289848747	1	289848456	289848457	BBM132_CAGATC_L008_R1_001.fastq_q5.bam.group	
2	9979937	9982112	2	9981024	9981025	BBM132_CAGATC_L008_R1_001.fastq_q5.bam.group	
3	7606150	7606822	3	7606486	7606487	BBM132_CAGATC_L008_R1_001.fastq_q5.bam.group	
3	158974189	158974360	3	158974274	158974275	BBM132_CAGATC_L008_R1_001.fastq_q5.bam.group	
4	191646072	191648330	4	191647201	191647202	BBM132_CAGATC_L008_R1_001.fastq_q5.bam.group	
5	6436281	6442155	5	6439218	6439219	BBM132_CAGATC_L008_R1_001.fastq_q5.bam.group	
7	161121948	161126366	7	161124157	161124158	BBM132_CAGATC_L008_R1_001.fastq_q5.bam.group	
8	15468043	15472042	8	15470042	15470043	BBM132_CAGATC_L008_R1_001.fastq_q5.bam.group	
8	160107010	160600220	8	160353615	160353616	BBM132_CAGATC_L008_R1_001.fastq_q5.bam.group	
9	138436718	138442699	9	138439708	138439709	BBM132_CAGATC_L008_R1_001.fastq_q5.bam.group	
10	124094013	124094594	10	124094303	124094304	BBM132_CAGATC_L008_R1_001.fastq_q5.bam.group	
1	80695955	80696983	1	80696469	80696470	BBM133_CGATGT_L006_R1_001.fastq_q5.bam.group	
1	289847008	289847161	1	289847084	289847085	BBM133_CGATGT_L006_R1_001.fastq_q5.bam.group	
2	225834099	225834328	2	225834213	225834214	BBM133_CGATGT_L006_R1_001.fastq_q5.bam.group	
4	14386166	14386195	4	14386180	14386181	BBM133_CGATGT_L006_R1_001.fastq_q5.bam.group	
6	97372918	97379933	6	97376425	97376426	BBM133_CGATGT_L006_R1_001.fastq_q5.bam.group	
7	10552445	10552986	7	10552715	10552716	BBM133_CGATGT_L006_R1_001.fastq_q5.bam.group	
7	172471653	172870005	7	172670829	172670830	BBM133_CGATGT_L006_R1_001.fastq_q5.bam.group	
8	159929295	160105895	8	160017595	160017596	BBM133_CGATGT_L006_R1_001.fastq_q5.bam.group	
9	18332317	18332691	9	18332504	18332505	BBM133_CGATGT_L006_R1_001.fastq_q5.bam.group	
9	142927572	142929519	9	142928545	142928546	BBM133_CGATGT_L006_R1_001.fastq_q5.bam.group	
10	574735	593212	10	583973	583974	BBM133_CGATGT_L006_R1_001.fastq_q5.bam.group	
10	136879083	136879241	10	136879162	136879163	BBM133_CGATGT_L006_R1_001.fastq_q5.bam.group	
2	5865394	5873788	2	5869591	5869592	BBM134_TGACCA_L006_R1_001.fastq_q5.bam.group	
3	3550935	3551063	3	3550999	3551000	BBM134_TGACCA_L006_R1_001.fastq_q5.bam.group	
3	176818409	176868342	3	176843375	176843376	BBM134_TGACCA_L006_R1_001.fastq_q5.bam.group	
4	161041926	166871500	4	163956713	163956714	BBM134_TGACCA_L006_R1_001.fastq_q5.bam.group	
5	11914984	11920549	5	11917766	11917767	BBM134_TGACCA_L006_R1_001.fastq_q5.bam.group	
6	158296030	158296124	6	158296077	158296078	BBM134_TGACCA_L006_R1_001.fastq_q5.bam.group	
8	131354451	131392985	8	131373718	131373719	BBM134_TGACCA_L006_R1_001.fastq_q5.bam.group	
9	121578934	121579572	9	121579253	121579254	BBM134_TGACCA_L006_R1_001.fastq_q5.bam.group	
10	6603932	6608393	10	6606162	6606163	BBM134_TGACCA_L006_R1_001.fastq_q5.bam.group	
2	144073719	144074466	2	144074092	144074093	BBM135_ACAGTG_L006_R1_001.fastq_q5.bam.group	
3	205395337	205398715	3	205397026	205397027	BBM135_ACAGTG_L006_R1_001.fastq_q5.bam.group	
6	131488575	131496702	6	131492638	131492639	BBM135_ACAGTG_L006_R1_001.fastq_q5.bam.group	
7	6065283	6065727	7	6065505	6065506	BBM135_ACAGTG_L006_R1_001.fastq_q5.bam.group	
8	5329959	5330085	8	5330022	5330023	BBM135_ACAGTG_L006_R1_001.fastq_q5.bam.group	
10	5950886	5987650	10	5969268	5969269	BBM135_ACAGTG_L006_R1_001.fastq_q5.bam.group	
1	39399955	113867205	1	76633580	76633581	BBM136_CTTGTA_L008_R1_001.fastq_q5.bam.group	
1	268335096	268335201	1	268335148	268335149	BBM136_CTTGTA_L008_R1_001.fastq_q5.bam.group	
3	22681214	22718974	3	22700094	22700095	BBM136_CTTGTA_L008_R1_001.fastq_q5.bam.group	
3	172051272	172127937	3	172089604	172089605	BBM136_CTTGTA_L008_R1_001.fastq_q5.bam.group	
3	206684567	206684918	3	206684742	206684743	BBM136_CTTGTA_L008_R1_001.fastq_q5.bam.group	
4	4801109	4801153	4	4801131	4801132	BBM136_CTTGTA_L008_R1_001.fastq_q5.bam.group	
5	76213446	76217233	5	76215339	76215340	BBM136_CTTGTA_L008_R1_001.fastq_q5.bam.group	
6	158455203	158457383	6	158456293	158456294	BBM136_CTTGTA_L008_R1_001.fastq_q5.bam.group	
10	525012	539588	10	532300	532301	BBM136_CTTGTA_L008_R1_001.fastq_q5.bam.group	
10	7131638	7132386	10	7132012	7132013	BBM136_CTTGTA_L008_R1_001.fastq_q5.bam.group	
2	15892672	15892733	2	15892702	15892703	BBM137_GCCAAT_L006_R1_001.fastq_q5.bam.group	
3	15238713	15238901	3	15238807	15238808	BBM137_GCCAAT_L006_R1_001.fastq_q5.bam.group	
3	207735201	208029145	3	207882173	207882174	BBM137_GCCAAT_L006_R1_001.fastq_q5.bam.group	
7	1313730	1314147	7	1313938	1313939	BBM137_GCCAAT_L006_R1_001.fastq_q5.bam.group	
9	151369401	151914518	9	151641959	151641960	BBM137_GCCAAT_L006_R1_001.fastq_q5.bam.group	
9	8457102	8457134	9	8457118	8457119	BBM137_GCCAAT_L006_R1_001.fastq_q5.bam.group	
10	139226382	139228621	10	139227501	139227502	BBM137_GCCAAT_L006_R1_001.fastq_q5.bam.group	
2	20926108	20955449	2	20940778	20940779	BBM138_CAGATC_L006_R1_001.fastq_q5.bam.group	
4	174850313	174850406	4	174850359	174850360	BBM138_CAGATC_L006_R1_001.fastq_q5.bam.group	
5	62082399	62085871	5	62084135	62084136	BBM138_CAGATC_L006_R1_001.fastq_q5.bam.group	
8	169067144	169067234	8	169067189	169067190	BBM138_CAGATC_L006_R1_001.fastq_q5.bam.group	
9	145347117	145347300	9	145347208	145347209	BBM138_CAGATC_L006_R1_001.fastq_q5.bam.group	
1	70748044	70751233	1	70749638	70749639	BBM139_CTTGTA_L006_R1_001.fastq_q5.bam.group	
3	186205798	186214003	3	186209900	186209901	BBM139_CTTGTA_L006_R1_001.fastq_q5.bam.group	
4	31704847	31711936	4	31708391	31708392	BBM139_CTTGTA_L006_R1_001.fastq_q5.bam.group	
5	17985226	17998638	5	17991932	17991933	BBM139_CTTGTA_L006_R1_001.fastq_q5.bam.group	
9	9303344	9303557	9	9303450	9303451	BBM139_CTTGTA_L006_R1_001.fastq_q5.bam.group	
9	151369397	151914518	9	151641957	151641958	BBM139_CTTGTA_L006_R1_001.fastq_q5.bam.group	
10	16128946	16141057	10	16135001	16135002	BBM139_CTTGTA_L006_R1_001.fastq_q5.bam.group	
2	44345800	44374565	2	44360182	44360183	BBM140_ATCACG_L007_R1_001.fastq	
7	161439045	161439140	7	161439092	161439093	BBM140_ATCACG_L007_R1_001.fastq	
8	71788468	71822251	8	71805359	71805360	BBM140_ATCACG_L007_R1_001.fastq	
9	11746143	11746743	9	11746443	11746444	BBM140_ATCACG_L007_R1_001.fastq	
10	145019462	145023941	10	145021701	145021702	BBM140_ATCACG_L007_R1_001.fastq	
2	13288113	13288216	2	13288164	13288165	BBM141_TTAGGC_L007_R1_001.fastq_q5.bam.group	
2	222206290	222210344	2	222208317	222208318	BBM141_TTAGGC_L007_R1_001.fastq_q5.bam.group	
4	173295060	173905899	4	173600479	173600480	BBM141_TTAGGC_L007_R1_001.fastq_q5.bam.group	
5	15445628	15446104	5	15445866	15445867	BBM141_TTAGGC_L007_R1_001.fastq_q5.bam.group	
6	150074175	151583327	6	150828751	150828752	BBM141_TTAGGC_L007_R1_001.fastq_q5.bam.group	
7	9311327	9323754	7	9317540	9317541	BBM141_TTAGGC_L007_R1_001.fastq_q5.bam.group	
7	157440648	157442136	7	157441392	157441393	BBM141_TTAGGC_L007_R1_001.fastq_q5.bam.group	
9	11734942	11735080	9	11735011	11735012	BBM141_TTAGGC_L007_R1_001.fastq_q5.bam.group	
3	9239522	9240847	3	9240184	9240185	BBM142_ACTTGA_L007_R1_001.fastq	
3	176879057	176881014	3	176880035	176880036	BBM142_ACTTGA_L007_R1_001.fastq	
