chr	CO_start	CO_end	chr	CO_midpoint_Start	CO_midpoint_End	sample	
4	161028311	161028494	4	161028402	161028403	BBM35_bowtie2.bam_q5.bam.group	
5	185416273	185520299	5	185468286	185468287	BBM35_bowtie2.bam_q5.bam.group	
6	131342945	131348011	6	131345478	131345479	BBM35_bowtie2.bam_q5.bam.group	
7	121021321	121021982	7	121021651	121021652	BBM35_bowtie2.bam_q5.bam.group	
9	138434434	138435469	9	138434951	138434952	BBM35_bowtie2.bam_q5.bam.group	
5	15547586	15547874	5	15547730	15547731	BBM36_bowtie2.bam_q5.bam.group	
7	92327458	92328616	7	92328037	92328038	BBM36_bowtie2.bam_q5.bam.group	
8	171597432	172097091	8	171847261	171847262	BBM36_bowtie2.bam_q5.bam.group	
9	142647214	142648495	9	142647854	142647855	BBM36_bowtie2.bam_q5.bam.group	
2	210389978	210391330	2	210390654	210390655	BBM37_bowtie2.bam_q5.bam.group	
3	48281651	48292945	3	48287298	48287299	BBM37_bowtie2.bam_q5.bam.group	
3	179321534	179328043	3	179324788	179324789	BBM37_bowtie2.bam_q5.bam.group	
4	169899945	172597389	4	171248667	171248668	BBM37_bowtie2.bam_q5.bam.group	
5	84060686	84063998	5	84062342	84062343	BBM37_bowtie2.bam_q5.bam.group	
7	163061529	163061569	7	163061549	163061550	BBM37_bowtie2.bam_q5.bam.group	
9	151936787	151979867	9	151958327	151958328	BBM37_bowtie2.bam_q5.bam.group	
9	20665813	20666714	9	20666263	20666264	BBM37_bowtie2.bam_q5.bam.group	
10	6047900	6066038	10	6056969	6056970	BBM37_bowtie2.bam_q5.bam.group	
10	139811253	139828394	10	139819823	139819824	BBM37_bowtie2.bam_q5.bam.group	
1	263608855	263610148	1	263609501	263609502	BBM38_bowtie2.bam_q5.bam.group	
2	62296604	62299108	2	62297856	62297857	BBM38_bowtie2.bam_q5.bam.group	
3	210358381	210358846	3	210358613	210358614	BBM38_bowtie2.bam_q5.bam.group	
4	234565592	234566804	4	234566198	234566199	BBM38_bowtie2.bam_q5.bam.group	
5	7242999	7246363	5	7244681	7244682	BBM38_bowtie2.bam_q5.bam.group	
5	20490292	20490655	5	20490473	20490474	BBM38_bowtie2.bam_q5.bam.group	
5	195434126	195435411	5	195434768	195434769	BBM38_bowtie2.bam_q5.bam.group	
7	14033631	14045029	7	14039330	14039331	BBM38_bowtie2.bam_q5.bam.group	
8	7761722	7763540	8	7762631	7762632	BBM38_bowtie2.bam_q5.bam.group	
10	134584458	134585360	10	134584909	134584910	BBM38_bowtie2.bam_q5.bam.group	
1	55209240	58430292	1	56819766	56819767	BBM39_bowtie2.bam_q5.bam.group	
1	71213201	71259917	1	71236559	71236560	BBM39_bowtie2.bam_q5.bam.group	
1	76599108	211265586	1	143932347	143932348	BBM39_bowtie2.bam_q5.bam.group	
2	203225096	203227854	2	203226475	203226476	BBM39_bowtie2.bam_q5.bam.group	
3	36662945	36680627	3	36671786	36671787	BBM39_bowtie2.bam_q5.bam.group	
4	37698308	37702844	4	37700576	37700577	BBM39_bowtie2.bam_q5.bam.group	
5	5796115	5796647	5	5796381	5796382	BBM39_bowtie2.bam_q5.bam.group	
7	166827229	166845444	7	166836336	166836337	BBM39_bowtie2.bam_q5.bam.group	
8	159929295	160105895	8	160017595	160017596	BBM39_bowtie2.bam_q5.bam.group	
8	169656188	169656876	8	169656532	169656533	BBM39_bowtie2.bam_q5.bam.group	
9	8461606	8462405	9	8462005	8462006	BBM39_bowtie2.bam_q5.bam.group	
9	138424073	138434434	9	138429253	138429254	BBM39_bowtie2.bam_q5.bam.group	
1	287981185	287983239	1	287982212	287982213	BBM4_bowtie2.bam_q5.bam.group	
3	7124570	7124894	3	7124732	7124733	BBM4_bowtie2.bam_q5.bam.group	
5	59432364	61352145	5	60392254	60392255	BBM4_bowtie2.bam_q5.bam.group	
8	5330517	5330864	8	5330690	5330691	BBM4_bowtie2.bam_q5.bam.group	
10	142793182	142794198	10	142793690	142793691	BBM4_bowtie2.bam_q5.bam.group	
2	15987542	15991526	2	15989534	15989535	BBM40_bowtie2.bam_q5.bam.group	
2	204920270	204920324	2	204920297	204920298	BBM40_bowtie2.bam_q5.bam.group	
5	157404589	160501724	5	158953156	158953157	BBM40_bowtie2.bam_q5.bam.group	
6	23791632	52343663	6	38067647	38067648	BBM40_bowtie2.bam_q5.bam.group	
6	142241901	143748794	6	142995347	142995348	BBM40_bowtie2.bam_q5.bam.group	
7	170761734	172214735	7	171488234	171488235	BBM40_bowtie2.bam_q5.bam.group	
8	12603294	12609939	8	12606616	12606617	BBM40_bowtie2.bam_q5.bam.group	
1	296208088	296225261	1	296216674	296216675	BBM41_bowtie2.bam_q5.bam.group	
5	30712541	30740689	5	30726615	30726616	BBM41_bowtie2.bam_q5.bam.group	
6	149353593	149353749	6	149353671	149353672	BBM41_bowtie2.bam_q5.bam.group	
8	166618056	166618164	8	166618110	166618111	BBM41_bowtie2.bam_q5.bam.group	
9	147981866	147983348	9	147982607	147982608	BBM41_bowtie2.bam_q5.bam.group	
10	133736542	133737364	10	133736953	133736954	BBM41_bowtie2.bam_q5.bam.group	
1	174364768	174365704	1	174365236	174365237	BBM42_bowtie2.bam_q5.bam.group	
2	24678257	24834745	2	24756501	24756502	BBM42_bowtie2.bam_q5.bam.group	
2	212462912	212464669	2	212463790	212463791	BBM42_bowtie2.bam_q5.bam.group	
3	4758750	4760174	3	4759462	4759463	BBM42_bowtie2.bam_q5.bam.group	
4	155017225	155017592	4	155017408	155017409	BBM42_bowtie2.bam_q5.bam.group	
7	158943773	158944166	7	158943969	158943970	BBM42_bowtie2.bam_q5.bam.group	
8	13290392	13290537	8	13290464	13290465	BBM42_bowtie2.bam_q5.bam.group	
8	105846776	105846808	8	105846792	105846793	BBM42_bowtie2.bam_q5.bam.group	
9	143889341	143889458	9	143889399	143889400	BBM42_bowtie2.bam_q5.bam.group	
10	5121648	5123242	10	5122445	5122446	BBM42_bowtie2.bam_q5.bam.group	
1	278609498	278611132	1	278610315	278610316	BBM43_bowtie2.bam_q5.bam.group	
3	127532658	127543829	3	127538243	127538244	BBM43_bowtie2.bam_q5.bam.group	
3	205395155	205395271	3	205395213	205395214	BBM43_bowtie2.bam_q5.bam.group	
4	11567642	11573049	4	11570345	11570346	BBM43_bowtie2.bam_q5.bam.group	
6	95327087	95347237	6	95337162	95337163	BBM43_bowtie2.bam_q5.bam.group	
7	6144987	6161727	7	6153357	6153358	BBM43_bowtie2.bam_q5.bam.group	
7	165812840	165828444	7	165820642	165820643	BBM43_bowtie2.bam_q5.bam.group	
8	4953449	4955574	8	4954511	4954512	BBM43_bowtie2.bam_q5.bam.group	
9	18883426	18884024	9	18883725	18883726	BBM43_bowtie2.bam_q5.bam.group	
10	141472844	141474220	10	141473532	141473533	BBM43_bowtie2.bam_q5.bam.group	
1	200118557	200159732	1	200139144	200139145	BBM44_bowtie2.bam_q5.bam.group	
2	232971896	232987109	2	232979502	232979503	BBM44_bowtie2.bam_q5.bam.group	
4	10221088	10221254	4	10221171	10221172	BBM44_bowtie2.bam_q5.bam.group	
5	11489839	11490036	5	11489937	11489938	BBM44_bowtie2.bam_q5.bam.group	
6	145317528	145318571	6	145318049	145318050	BBM44_bowtie2.bam_q5.bam.group	
7	5325268	5326098	7	5325683	5325684	BBM44_bowtie2.bam_q5.bam.group	
10	145157303	145185943	10	145171623	145171624	BBM44_bowtie2.bam_q5.bam.group	
2	9271370	9271629	2	9271499	9271500	BBM45_bowtie2.bam_q5.bam.group	
8	3119340	4451469	8	3785404	3785405	BBM45_bowtie2.bam_q5.bam.group	
9	147640891	147649756	9	147645323	147645324	BBM45_bowtie2.bam_q5.bam.group	
1	14812655	14812958	1	14812806	14812807	BBM46_bowtie2.bam_q5.bam.group	
1	55209240	58430292	1	56819766	56819767	BBM46_bowtie2.bam_q5.bam.group	
1	66896054	66912846	1	66904450	66904451	BBM46_bowtie2.bam_q5.bam.group	
2	20925218	20925663	2	20925440	20925441	BBM46_bowtie2.bam_q5.bam.group	
3	5298751	5298939	3	5298845	5298846	BBM46_bowtie2.bam_q5.bam.group	
5	13399997	13400624	5	13400310	13400311	BBM46_bowtie2.bam_q5.bam.group	
6	159468645	159471199	6	159469922	159469923	BBM46_bowtie2.bam_q5.bam.group	
7	158219011	158220225	7	158219618	158219619	BBM46_bowtie2.bam_q5.bam.group	
8	7033600	7037782	8	7035691	7035692	BBM46_bowtie2.bam_q5.bam.group	
8	75644392	75644979	8	75644685	75644686	BBM46_bowtie2.bam_q5.bam.group	
9	12887684	12902166	9	12894925	12894926	BBM46_bowtie2.bam_q5.bam.group	
9	141442866	141443054	9	141442960	141442961	BBM46_bowtie2.bam_q5.bam.group	
1	299455559	299499886	1	299477722	299477723	BBM47_bowtie2.bam_q5.bam.group	
2	219120925	219124898	2	219122911	219122912	BBM47_bowtie2.bam_q5.bam.group	
3	5556643	5556692	3	5556667	5556668	BBM47_bowtie2.bam_q5.bam.group	
4	3115796	3148795	4	3132295	3132296	BBM47_bowtie2.bam_q5.bam.group	
4	156967976	156972058	4	156970017	156970018	BBM47_bowtie2.bam_q5.bam.group	
5	13972248	13974039	5	13973143	13973144	BBM47_bowtie2.bam_q5.bam.group	
6	132457150	132642405	6	132549777	132549778	BBM47_bowtie2.bam_q5.bam.group	
6	151974410	151975117	6	151974763	151974764	BBM47_bowtie2.bam_q5.bam.group	
8	99284698	99285840	8	99285269	99285270	BBM47_bowtie2.bam_q5.bam.group	
9	26610085	26631238	9	26620661	26620662	BBM47_bowtie2.bam_q5.bam.group	
9	127853453	127854004	9	127853728	127853729	BBM47_bowtie2.bam_q5.bam.group	
10	113158870	113160770	10	113159820	113159821	BBM47_bowtie2.bam_q5.bam.group	
1	76339515	76339723	1	76339619	76339620	BBM48_bowtie2.bam_q5.bam.group	
1	197273204	197273230	1	197273217	197273218	BBM48_bowtie2.bam_q5.bam.group	
1	249173043	249177486	1	249175264	249175265	BBM48_bowtie2.bam_q5.bam.group	
1	296767828	296768011	1	296767919	296767920	BBM48_bowtie2.bam_q5.bam.group	
2	222271304	222275319	2	222273311	222273312	BBM48_bowtie2.bam_q5.bam.group	
3	199251597	199251978	3	199251787	199251788	BBM48_bowtie2.bam_q5.bam.group	
4	7313631	7313892	4	7313761	7313762	BBM48_bowtie2.bam_q5.bam.group	
5	197947976	197949036	5	197948506	197948507	BBM48_bowtie2.bam_q5.bam.group	
6	154728481	156458362	6	155593421	155593422	BBM48_bowtie2.bam_q5.bam.group	
7	166850849	166853010	7	166851929	166851930	BBM48_bowtie2.bam_q5.bam.group	
8	15550020	15550096	8	15550058	15550059	BBM48_bowtie2.bam_q5.bam.group	
10	6080613	6092456	10	6086534	6086535	BBM48_bowtie2.bam_q5.bam.group	
1	2239328	6038070	1	4138699	4138700	BBM49_bowtie2.bam_q5.bam.group	
1	182326206	182327091	1	182326648	182326649	BBM49_bowtie2.bam_q5.bam.group	
1	256937080	256938712	1	256937896	256937897	BBM49_bowtie2.bam_q5.bam.group	
2	136354043	136354298	2	136354170	136354171	BBM49_bowtie2.bam_q5.bam.group	
3	6861933	7122785	3	6992359	6992360	BBM49_bowtie2.bam_q5.bam.group	
4	13946139	13947498	4	13946818	13946819	BBM49_bowtie2.bam_q5.bam.group	
5	203715902	203717350	5	203716626	203716627	BBM49_bowtie2.bam_q5.bam.group	
6	76581168	97600083	6	87090625	87090626	BBM49_bowtie2.bam_q5.bam.group	
7	162325902	162336904	7	162331403	162331404	BBM49_bowtie2.bam_q5.bam.group	
9	133506633	133506931	9	133506782	133506783	BBM49_bowtie2.bam_q5.bam.group	
10	22640800	23452009	10	23046404	23046405	BBM49_bowtie2.bam_q5.bam.group	
10	99642806	102020783	10	100831794	100831795	BBM49_bowtie2.bam_q5.bam.group	
1	281649847	281651121	1	281650484	281650485	BBM5_bowtie2.bam_q5.bam.group	
2	14326163	14327204	2	14326683	14326684	BBM5_bowtie2.bam_q5.bam.group	
4	5266889	5268309	4	5267599	5267600	BBM5_bowtie2.bam_q5.bam.group	
5	11830423	11882903	5	11856663	11856664	BBM5_bowtie2.bam_q5.bam.group	
7	10552157	10552445	7	10552301	10552302	BBM5_bowtie2.bam_q5.bam.group	
7	147348956	147349861	7	147349408	147349409	BBM5_bowtie2.bam_q5.bam.group	
9	151985032	151986260	9	151985646	151985647	BBM5_bowtie2.bam_q5.bam.group	
9	6219562	6223163	9	6221362	6221363	BBM5_bowtie2.bam_q5.bam.group	
1	296846935	296847455	1	296847195	296847196	BBM50_bowtie2.bam_q5.bam.group	
2	177778290	177779050	2	177778670	177778671	BBM50_bowtie2.bam_q5.bam.group	
2	212464871	212465317	2	212465094	212465095	BBM50_bowtie2.bam_q5.bam.group	
3	3530659	3550935	3	3540797	3540798	BBM50_bowtie2.bam_q5.bam.group	
4	31704847	31711936	4	31708391	31708392	BBM50_bowtie2.bam_q5.bam.group	
6	70086207	70088258	6	70087232	70087233	BBM50_bowtie2.bam_q5.bam.group	
6	133201807	133202426	6	133202116	133202117	BBM50_bowtie2.bam_q5.bam.group	
7	10695544	10695641	7	10695592	10695593	BBM50_bowtie2.bam_q5.bam.group	
10	133728694	133729128	10	133728911	133728912	BBM50_bowtie2.bam_q5.bam.group	
1	2239328	6038070	1	4138699	4138700	BBM51_bowtie2.bam_q5.bam.group	
3	201382631	202330348	3	201856489	201856490	BBM51_bowtie2.bam_q5.bam.group	
4	77454155	77454535	4	77454345	77454346	BBM51_bowtie2.bam_q5.bam.group	
7	163947587	163957098	7	163952342	163952343	BBM51_bowtie2.bam_q5.bam.group	
8	161810459	161810497	8	161810478	161810479	BBM51_bowtie2.bam_q5.bam.group	
9	141453317	141454984	9	141454150	141454151	BBM51_bowtie2.bam_q5.bam.group	
1	2239328	6038070	1	4138699	4138700	BBM52_bowtie2.bam_q5.bam.group	
1	194940958	194942069	1	194941513	194941514	BBM52_bowtie2.bam_q5.bam.group	
1	279134918	279135430	1	279135174	279135175	BBM52_bowtie2.bam_q5.bam.group	
2	219395679	219396196	2	219395937	219395938	BBM52_bowtie2.bam_q5.bam.group	
4	20415179	20452683	4	20433931	20433932	BBM52_bowtie2.bam_q5.bam.group	
6	96028576	96028736	6	96028656	96028657	BBM52_bowtie2.bam_q5.bam.group	
7	131195687	131196827	7	131196257	131196258	BBM52_bowtie2.bam_q5.bam.group	
8	112530920	112531278	8	112531099	112531100	BBM52_bowtie2.bam_q5.bam.group	
9	151367748	151914518	9	151641133	151641134	BBM52_bowtie2.bam_q5.bam.group	
10	9589690	9597679	10	9593684	9593685	BBM52_bowtie2.bam_q5.bam.group	
10	142797208	142797310	10	142797259	142797260	BBM52_bowtie2.bam_q5.bam.group	
1	270669880	270670981	1	270670430	270670431	BBM53_bowtie2.bam_q5.bam.group	
3	178040566	178041134	3	178040850	178040851	BBM53_bowtie2.bam_q5.bam.group	
5	6470578	6476650	5	6473614	6473615	BBM53_bowtie2.bam_q5.bam.group	
7	159836333	159845017	7	159840675	159840676	BBM53_bowtie2.bam_q5.bam.group	
9	146264068	146276321	9	146270194	146270195	BBM53_bowtie2.bam_q5.bam.group	
10	7108030	7112052	10	7110041	7110042	BBM53_bowtie2.bam_q5.bam.group	
10	142726977	142774692	10	142750834	142750835	BBM53_bowtie2.bam_q5.bam.group	
1	15196151	15201230	1	15198690	15198691	BBM54_bowtie2.bam_q5.bam.group	
1	296847526	296847731	1	296847628	296847629	BBM54_bowtie2.bam_q5.bam.group	
2	4671780	4673068	2	4672424	4672425	BBM54_bowtie2.bam_q5.bam.group	
2	231206610	231207522	2	231207066	231207067	BBM54_bowtie2.bam_q5.bam.group	
3	195749948	195752795	3	195751371	195751372	BBM54_bowtie2.bam_q5.bam.group	
4	38724566	38724605	4	38724585	38724586	BBM54_bowtie2.bam_q5.bam.group	
5	17165293	17216449	5	17190871	17190872	BBM54_bowtie2.bam_q5.bam.group	
6	159497075	163293304	6	161395189	161395190	BBM54_bowtie2.bam_q5.bam.group	
7	126220775	126228203	7	126224489	126224490	BBM54_bowtie2.bam_q5.bam.group	
9	16437391	16478330	9	16457860	16457861	BBM54_bowtie2.bam_q5.bam.group	
10	143111670	143162995	10	143137332	143137333	BBM54_bowtie2.bam_q5.bam.group	
2	15997893	15998348	2	15998120	15998121	BBM55_bowtie2.bam_q5.bam.group	
3	2627873	2628753	3	2628313	2628314	BBM55_bowtie2.bam_q5.bam.group	
3	149563068	149563992	3	149563530	149563531	BBM55_bowtie2.bam_q5.bam.group	
4	36306534	36306566	4	36306550	36306551	BBM55_bowtie2.bam_q5.bam.group	
4	178571821	178572575	4	178572198	178572199	BBM55_bowtie2.bam_q5.bam.group	
6	165284773	166747794	6	166016283	166016284	BBM55_bowtie2.bam_q5.bam.group	
7	10685844	10690592	7	10688218	10688219	BBM55_bowtie2.bam_q5.bam.group	
9	13479146	13482482	9	13480814	13480815	BBM55_bowtie2.bam_q5.bam.group	
1	242900077	242918034	1	242909055	242909056	BBM56_bowtie2.bam_q5.bam.group	
1	276952035	276987425	1	276969730	276969731	BBM56_bowtie2.bam_q5.bam.group	
2	21872182	21873374	2	21872778	21872779	BBM56_bowtie2.bam_q5.bam.group	
3	5298751	5298939	3	5298845	5298846	BBM56_bowtie2.bam_q5.bam.group	
3	169721316	169721875	3	169721595	169721596	BBM56_bowtie2.bam_q5.bam.group	
5	10113846	10116576	5	10115211	10115212	BBM56_bowtie2.bam_q5.bam.group	
7	123667124	123678767	7	123672945	123672946	BBM56_bowtie2.bam_q5.bam.group	
9	147649966	147650099	9	147650032	147650033	BBM56_bowtie2.bam_q5.bam.group	
10	143747424	143750729	10	143749076	143749077	BBM56_bowtie2.bam_q5.bam.group	
1	21717914	21719432	1	21718673	21718674	BBM57_bowtie2.bam_q5.bam.group	
1	254244804	254244906	1	254244855	254244856	BBM57_bowtie2.bam_q5.bam.group	
2	71054441	73297261	2	72175851	72175852	BBM57_bowtie2.bam_q5.bam.group	
3	5753799	5754119	3	5753959	5753960	BBM57_bowtie2.bam_q5.bam.group	
4	151682295	151682571	4	151682433	151682434	BBM57_bowtie2.bam_q5.bam.group	
4	157779892	227237753	4	192508822	192508823	BBM57_bowtie2.bam_q5.bam.group	
5	64545977	66395732	5	65470854	65470855	BBM57_bowtie2.bam_q5.bam.group	
5	199307823	199447400	5	199377611	199377612	BBM57_bowtie2.bam_q5.bam.group	
6	69067293	69088625	6	69077959	69077960	BBM57_bowtie2.bam_q5.bam.group	
6	111009265	111139909	6	111074587	111074588	BBM57_bowtie2.bam_q5.bam.group	
7	163935585	163936032	7	163935808	163935809	BBM57_bowtie2.bam_q5.bam.group	
1	30685322	30685537	1	30685429	30685430	BBM58_bowtie2.bam_q5.bam.group	
1	192406709	192407036	1	192406872	192406873	BBM58_bowtie2.bam_q5.bam.group	
2	5719932	5721966	2	5720949	5720950	BBM58_bowtie2.bam_q5.bam.group	
2	146409190	146410067	2	146409628	146409629	BBM58_bowtie2.bam_q5.bam.group	
3	10010483	10010976	3	10010729	10010730	BBM58_bowtie2.bam_q5.bam.group	
5	7701755	7701858	5	7701806	7701807	BBM58_bowtie2.bam_q5.bam.group	
6	159497075	163293304	6	161395189	161395190	BBM58_bowtie2.bam_q5.bam.group	
9	8431505	8431563	9	8431534	8431535	BBM58_bowtie2.bam_q5.bam.group	
9	111331950	111378000	9	111354975	111354976	BBM58_bowtie2.bam_q5.bam.group	
1	45113061	45115495	1	45114278	45114279	BBM59_bowtie2.bam_q5.bam.group	
1	292574047	292574417	1	292574232	292574233	BBM59_bowtie2.bam_q5.bam.group	
2	21793792	21795155	2	21794473	21794474	BBM59_bowtie2.bam_q5.bam.group	
2	233600281	233600861	2	233600571	233600572	BBM59_bowtie2.bam_q5.bam.group	
4	173986105	173986139	4	173986122	173986123	BBM59_bowtie2.bam_q5.bam.group	
7	6739753	6741569	7	6740661	6740662	BBM59_bowtie2.bam_q5.bam.group	
8	19204064	19319448	8	19261756	19261757	BBM59_bowtie2.bam_q5.bam.group	
9	2386073	2522487	9	2454280	2454281	BBM59_bowtie2.bam_q5.bam.group	
10	4255513	4264674	10	4260093	4260094	BBM59_bowtie2.bam_q5.bam.group	
10	142463212	142483700	10	142473456	142473457	BBM59_bowtie2.bam_q5.bam.group	
1	58646339	58647536	1	58646937	58646938	BBM6_bowtie2.bam_q5.bam.group	
1	202581027	202582026	1	202581526	202581527	BBM6_bowtie2.bam_q5.bam.group	
1	242900077	242918034	1	242909055	242909056	BBM6_bowtie2.bam_q5.bam.group	
3	9433430	9435738	3	9434584	9434585	BBM6_bowtie2.bam_q5.bam.group	
3	212616326	228946158	3	220781242	220781243	BBM6_bowtie2.bam_q5.bam.group	
4	180429976	180431288	4	180430632	180430633	BBM6_bowtie2.bam_q5.bam.group	
5	13397994	13399630	5	13398812	13398813	BBM6_bowtie2.bam_q5.bam.group	
6	117443908	122075372	6	119759640	119759641	BBM6_bowtie2.bam_q5.bam.group	
7	166857463	166939280	7	166898371	166898372	BBM6_bowtie2.bam_q5.bam.group	
8	14063823	14064622	8	14064222	14064223	BBM6_bowtie2.bam_q5.bam.group	
8	161528033	161528429	8	161528231	161528232	BBM6_bowtie2.bam_q5.bam.group	
9	143888098	143889341	9	143888719	143888720	BBM6_bowtie2.bam_q5.bam.group	
9	10036301	10124277	9	10080289	10080290	BBM6_bowtie2.bam_q5.bam.group	
1	12812112	12814271	1	12813191	12813192	BBM60_bowtie2.bam_q5.bam.group	
1	19999932	211265586	1	115632759	115632760	BBM60_bowtie2.bam_q5.bam.group	
3	176564789	176567834	3	176566311	176566312	BBM60_bowtie2.bam_q5.bam.group	
4	36884818	36887314	4	36886066	36886067	BBM60_bowtie2.bam_q5.bam.group	
6	68778729	68789692	6	68784210	68784211	BBM60_bowtie2.bam_q5.bam.group	
1	48563345	48566454	1	48564899	48564900	BBM61_bowtie2.bam_q5.bam.group	
1	253136884	253146541	1	253141712	253141713	BBM61_bowtie2.bam_q5.bam.group	
2	160710904	160723759	2	160717331	160717332	BBM61_bowtie2.bam_q5.bam.group	
2	230886149	230886489	2	230886319	230886320	BBM61_bowtie2.bam_q5.bam.group	
3	48498246	48499469	3	48498857	48498858	BBM61_bowtie2.bam_q5.bam.group	
4	3886498	4056279	4	3971388	3971389	BBM61_bowtie2.bam_q5.bam.group	
4	161767325	166733521	4	164250423	164250424	BBM61_bowtie2.bam_q5.bam.group	
6	133376280	133425856	6	133401068	133401069	BBM61_bowtie2.bam_q5.bam.group	
10	127414173	127414851	10	127414512	127414513	BBM61_bowtie2.bam_q5.bam.group	
1	2239328	6038070	1	4138699	4138700	BBM62_bowtie2.bam_q5.bam.group	
1	182312211	182324476	1	182318343	182318344	BBM62_bowtie2.bam_q5.bam.group	
1	293497132	294847767	1	294172449	294172450	BBM62_bowtie2.bam_q5.bam.group	
2	231206610	231207522	2	231207066	231207067	BBM62_bowtie2.bam_q5.bam.group	
3	4022882	4118799	3	4070840	4070841	BBM62_bowtie2.bam_q5.bam.group	
3	149554317	149554477	3	149554397	149554398	BBM62_bowtie2.bam_q5.bam.group	
4	7314464	7314784	4	7314624	7314625	BBM62_bowtie2.bam_q5.bam.group	
4	181258923	181259390	4	181259156	181259157	BBM62_bowtie2.bam_q5.bam.group	
5	5435726	5435979	5	5435852	5435853	BBM62_bowtie2.bam_q5.bam.group	
5	168859765	168860598	5	168860181	168860182	BBM62_bowtie2.bam_q5.bam.group	
7	34453305	34475227	7	34464266	34464267	BBM62_bowtie2.bam_q5.bam.group	
9	20866335	20866519	9	20866427	20866428	BBM62_bowtie2.bam_q5.bam.group	
10	118561686	118561796	10	118561741	118561742	BBM62_bowtie2.bam_q5.bam.group	
1	258364594	258365246	1	258364920	258364921	BBM63_bowtie2.bam_q5.bam.group	
3	19432364	19796955	3	19614659	19614660	BBM63_bowtie2.bam_q5.bam.group	
4	11389064	11389406	4	11389235	11389236	BBM63_bowtie2.bam_q5.bam.group	
5	10077975	10078888	5	10078431	10078432	BBM63_bowtie2.bam_q5.bam.group	
6	132653797	132777227	6	132715512	132715513	BBM63_bowtie2.bam_q5.bam.group	
6	159468645	159471199	6	159469922	159469923	BBM63_bowtie2.bam_q5.bam.group	
7	5326441	5326895	7	5326668	5326669	BBM63_bowtie2.bam_q5.bam.group	
8	11834856	11875267	8	11855061	11855062	BBM63_bowtie2.bam_q5.bam.group	
8	75982373	75986493	8	75984433	75984434	BBM63_bowtie2.bam_q5.bam.group	
9	8245004	8245263	9	8245133	8245134	BBM63_bowtie2.bam_q5.bam.group	
10	139230416	139287677	10	139259046	139259047	BBM63_bowtie2.bam_q5.bam.group	
1	100569507	152914342	1	126741924	126741925	BBM64_bowtie2.bam_q5.bam.group	
1	223765270	223769000	1	223767135	223767136	BBM64_bowtie2.bam_q5.bam.group	
2	213055192	213074305	2	213064748	213064749	BBM64_bowtie2.bam_q5.bam.group	
3	169372395	169378334	3	169375364	169375365	BBM64_bowtie2.bam_q5.bam.group	
6	146214822	146216179	6	146215500	146215501	BBM64_bowtie2.bam_q5.bam.group	
7	25805041	25806234	7	25805637	25805638	BBM64_bowtie2.bam_q5.bam.group	
9	8969888	8970402	9	8970145	8970146	BBM64_bowtie2.bam_q5.bam.group	
1	13684105	13684796	1	13684450	13684451	BBM65_bowtie2.bam_q5.bam.group	
1	69759788	69761805	1	69760796	69760797	BBM65_bowtie2.bam_q5.bam.group	
1	270416335	270416564	1	270416449	270416450	BBM65_bowtie2.bam_q5.bam.group	
2	228958460	228959161	2	228958810	228958811	BBM65_bowtie2.bam_q5.bam.group	
4	169899945	172597389	4	171248667	171248668	BBM65_bowtie2.bam_q5.bam.group	
4	187025827	187077798	4	187051812	187051813	BBM65_bowtie2.bam_q5.bam.group	
6	110828198	111009265	6	110918731	110918732	BBM65_bowtie2.bam_q5.bam.group	
7	5323699	5323978	7	5323838	5323839	BBM65_bowtie2.bam_q5.bam.group	
7	133370490	133370797	7	133370643	133370644	BBM65_bowtie2.bam_q5.bam.group	
9	10943357	10943960	9	10943658	10943659	BBM65_bowtie2.bam_q5.bam.group	
10	139930333	139945727	10	139938030	139938031	BBM65_bowtie2.bam_q5.bam.group	
1	21701136	21703324	1	21702230	21702231	BBM66_bowtie2.bam_q5.bam.group	
1	66818982	66896054	1	66857518	66857519	BBM66_bowtie2.bam_q5.bam.group	
1	225628690	225636464	1	225632577	225632578	BBM66_bowtie2.bam_q5.bam.group	
2	7184438	7185791	2	7185114	7185115	BBM66_bowtie2.bam_q5.bam.group	
3	47299875	47300027	3	47299951	47299952	BBM66_bowtie2.bam_q5.bam.group	
3	200247649	200247933	3	200247791	200247792	BBM66_bowtie2.bam_q5.bam.group	
5	10091682	10092806	5	10092244	10092245	BBM66_bowtie2.bam_q5.bam.group	
5	173929122	173948495	5	173938808	173938809	BBM66_bowtie2.bam_q5.bam.group	
7	138188513	138249146	7	138218829	138218830	BBM66_bowtie2.bam_q5.bam.group	
8	10987115	10990351	8	10988733	10988734	BBM66_bowtie2.bam_q5.bam.group	
9	11440152	11449685	9	11444918	11444919	BBM66_bowtie2.bam_q5.bam.group	
10	4748472	4749761	10	4749116	4749117	BBM66_bowtie2.bam_q5.bam.group	
10	147813338	147815822	10	147814580	147814581	BBM66_bowtie2.bam_q5.bam.group	
3	11062464	11218754	3	11140609	11140610	BBM67_GCCAAT_L007_bowtie2_q5.bam.group	
3	167436938	167437281	3	167437109	167437110	BBM67_GCCAAT_L007_bowtie2_q5.bam.group	
8	169072866	169084367	8	169078616	169078617	BBM67_GCCAAT_L007_bowtie2_q5.bam.group	
9	8420863	8425716	9	8423289	8423290	BBM67_GCCAAT_L007_bowtie2_q5.bam.group	
9	133585532	133585763	9	133585647	133585648	BBM67_GCCAAT_L007_bowtie2_q5.bam.group	
