taxon	chr	start	end
13FL990877:250307130	5	221226901	221328441
13FL990204:250294406	5	221215017	221328576
13FL991060:250307323	5	221236460	221328576
13FL991694:250306314	5	221215082	221328576
13FL992164:250323852	5	221215017	221328576
14FL990486:250409647	5	221202842	221328576
14FL991401:250410682	5	221215017	221328576
14FL992370:250411660	5	221236473	221328576
13FL991072:250307334	5	221236473	221328731
14FL990495:250409655	5	221328714	221328814
14FL990757:250409938	5	221236473	221328814
13FL992476:250308349	5	221331418	221339838
13FL991111:250307400	5	221328731	221339874
13FL991276:250305932	5	221328814	221339874
14FL990698:250409885	5	221328814	221339874
14FL992764:250412070	5	221332090	221339874
13FL992458:250308333	5	221328771	221340201
14FL992658:250411951	5	221328814	221340201
13FL990534:250294796	5	221340181	221343825
14FL990190:250409287	5	221340181	221343825
14FL992246:250411549	5	221340181	221343952
13FL991326:250308549	5	221344530	221352923
13FL992814:250308915	5	221344530	221352963
14FL992511:250411799	5	221353359	221375088
13FL992984:250426838	5	221361930	221375220
13FL991433:250349568	5	221365010	221377025
13FL992804:250308908	5	221364928	221377176
13FL991851:250307639	5	221353359	221377384
13FL990013:250304344	5	221377384	221415726
13FL992347:250308197	5	221377384	221415726
14FL990907:250410124	5	221377384	221415726
14FL992982:250412247	5	221361930	221415726
13FL992374:250308223	5	221375249	221416089
14FL990304:250409427	5	221361930	221416089
14FL990459:250409623	5	221375249	221416089
14FL991389:250410671	5	221365020	221416089
13FL990540:250294802	5	221416089	221417348
13FL991413:250349551	5	221377066	221417348
13FL991562:250306161	5	221377176	221417348
13FL992099:250307915	5	221375088	221417348
13FL992821:250308922	5	221377176	221417348
14FL990333:250409450	5	221361942	221417348
14FL991331:250410585	5	221365020	221417348
14FL991370:250410653	5	221377176	221417348
14FL991911:250411196	5	221377025	221417348
14FL992053:250411346	5	221375088	221417348
13FL990294:250426662	5	221361930	221417739
13FL991695:250306315	5	221377025	221417739
14FL990983:250410190	5	221375088	221417739
14FL992029:250411325	5	221377384	221417739
14FL992757:250412064	5	221357054	221417739
13FL991860:250307647	5	221416089	221417757
13FL992488:250308361	5	221361930	221417757
13FL992930:250426789	5	221417348	221417757
14FL990986:250410193	5	221417348	221417757
14FL991471:250410782	5	221365020	221417757
14FL992309:250411585	5	221344530	221417757
13FL991244:250305904	5	221418113	221423276
13FL991654:250306276	5	221418113	221423276
13FL992494:250308397	5	221418113	221423276
14FL990078:250408020	5	221375249	221423276
13FL992356:250308206	5	221418113	221423277
13FL991868:250307654	5	221417739	221423510
13FL992484:250308357	5	221418113	221423510
14FL990150:250409251	5	221417739	221423510
14FL992633:250411928	5	221357054	221423510
14FL992916:250412205	5	221418113	221423510
13FL990890:250307143	5	221418113	221423761
13FL991743:250307527	5	221423898	221498415
14FL990378:250409517	5	221418113	221498415
14FL992975:250412240	5	221424098	221498415
14FL990529:250409678	5	221423510	221498462
14FL991530:250410833	5	221424098	221498462
13FL990593:250294874	5	221423898	221498487
13FL990643:250294912	5	221418113	221498487
13FL990963:250307204	5	221418113	221498487
13FL991528:250426701	5	221418113	221498487
13FL991552:250306151	5	221424098	221498487
13FL992209:250308049	5	221417739	221498487
13FL992391:250308268	5	221423276	221498487
14FL991752:250411035	5	221423898	221498487
13FL990741:250295033	5	221424098	221498503
13FL990908:250307161	5	221423898	221498503
13FL991122:250307409	5	221418113	221498503
13FL991375:250308592	5	221424098	221498503
13FL991672:250306293	5	221423628	221498503
13FL991682:250306302	5	221424205	221498503
14FL990495:250409655	5	221423898	221498503
13FL991414:250349552	5	221424205	221500018
13FL991740:250307524	5	221423276	221500018
13FL991969:250307779	5	221423628	221500472
14FL990554:250409700	5	221423276	221500472
13FL990268:250323672	5	221423628	221506674
13FL990364:250294611	5	221423628	221506674
13FL991027:250307292	5	221423898	221506674
13FL991638:250306264	5	221423628	221506674
13FL991933:250426713	5	221423628	221506674
13FL992465:250308338	5	221498503	221506674
13FL992953:250426810	5	221424269	221506674
14FL990284:250409408	5	221423510	221506674
14FL990806:250410009	5	221423628	221506674
14FL992493:250411782	5	221423628	221506674
13FL991620:250306245	5	221423898	221506943
13FL990046:250304375	5	221423628	221508159
13FL990873:250307126	5	221423628	221508159
13FL991511:250306114	5	221423276	221508159
13FL992610:250308662	5	221506926	221508159
14FL991379:250410662	5	221423276	221508550
13FL991667:250306288	5	221424098	221514895
14FL992730:250412041	5	221423510	221514910
13FL992480:250308353	5	221506825	221516582
14FL990821:250410022	5	221423276	221516589
13FL990998:250307261	5	221508550	221524236
14FL991420:250410700	5	221498503	221524537
14FL990859:250410051	5	221506674	221524965
13FL991270:250305928	5	221525091	221569796
13FL992570:250308467	5	221524934	221570051
13FL992874:250308960	5	221525091	221570051
14FL990403:250409540	5	221524934	221570051
14FL992720:250412036	5	221506701	221570051
13FL990073:250304397	5	221524934	221571878
13FL991065:250307328	5	221524934	221571878
13FL992454:250308329	5	221508159	221571878
13FL991851:250307639	5	221516589	221571947
14FL990223:250409319	5	221571947	221645573
13FL990240:250426763	5	221570051	221646404
13FL990755:250295048	5	221571947	221646404
13FL991108:250307397	5	221571947	221646404
13FL992192:250308036	5	221571947	221646404
13FL992398:250308275	5	221571947	221646404
14FL990138:250409243	5	221571947	221646404
14FL991580:250410902	5	221570082	221646404
14FL992206:250411520	5	221570051	221646404
14FL992271:250411561	5	221571947	221646404
13FL991131:250307418	5	221571947	221648793
14FL991497:250410805	5	221570051	221650759
14FL991643:250410935	5	221570051	221650844
13FL992234:250308068	5	221524422	221663596
14FL992891:250412185	5	221524588	221663596
14FL990859:250410051	5	221646404	221680727
13FL992974:250426830	5	221651287	221680731
13FL992464:250308337	5	221570051	221681114
14FL992416:250411698	5	221570051	221681114
13FL991158:250307443	5	221571878	221681537
13FL992416:250308295	5	221646404	221681537
14FL991449:250410759	5	221648793	221681537
14FL992943:250412221	5	221663596	221681537
13FL990231:250426654	5	221570051	221682408
13FL991458:250426692	5	221646404	221682408
13FL992109:250323799	5	221570051	221682408
14FL992195:250411482	5	221570051	221682408
13FL990023:250304353	5	221646404	221688317
13FL990090:250304411	5	221515186	221688317
14FL991936:250411216	5	221524233	221688317
13FL992447:250308323	5	221570051	221688360
13FL992849:250308945	5	221570051	221688360
14FL990893:250410081	5	221571947	221688360
14FL992462:250411732	5	221648793	221688360
13FL992646:250308697	5	221648793	221688378
14FL990485:250409646	5	221570051	221688378
14FL992209:250411522	5	221508159	221688378
13FL990453:250294724	5	221663596	221688951
13FL991989:250307797	5	221646404	221689040
13FL990345:250294593	5	221516582	221690250
13FL990879:250307132	5	221571878	221690250
13FL991267:250305926	5	221646404	221690250
13FL991550:250306149	5	221650844	221690250
13FL992641:250308692	5	221524934	221690250
14FL992012:250411308	5	221524937	221690250
13FL992411:250308289	5	221681537	221690275
13FL992149:250323839	5	221681537	221701563
14FL991928:250411208	5	221514910	221701563
13FL990021:250304351	5	221570051	221701849
13FL990141:250294356	5	221690250	221701849
13FL990332:250323728	5	221524588	221701849
13FL990734:250295027	5	221690250	221701849
13FL992025:250307827	5	221498487	221701849
13FL992310:250308162	5	221498503	221701849
13FL992940:250426798	5	221681537	221701849
14FL991187:250410434	5	221524537	221701849
14FL991343:250410595	5	221688951	221701849
14FL992390:250411680	5	221690250	221711809
13FL990290:250323692	5	221701849	221711848
13FL992649:250308701	5	221524934	221711925
14FL990270:250409397	5	221690250	221711925
14FL992672:250411961	5	221701563	221711925
14FL990228:250409324	5	221690250	221713989
14FL991550:250410847	5	221571947	221714079
14FL991250:250410512	5	221711925	221714346
14FL991803:250411075	5	221711925	221714346
14FL992614:250411908	5	221701563	221715717
14FL991205:250410446	5	221711897	221720137
13FL991902:250307685	5	221714451	221720688
13FL991320:250308544	5	221711925	221720690
13FL990950:250307194	5	221715717	221721629
13FL992982:250426837	5	221721157	221721629
13FL992629:250308679	5	221721772	221800038
13FL990470:250294739	5	221720690	221802086
13FL990643:250294912	5	221721157	221802086
14FL991583:250410904	5	221721772	221802611
13FL990703:250294998	5	221721629	221803566
13FL991364:250308580	5	221721629	221803566
13FL990301:250323703	5	221721772	221803736
13FL991314:250308539	5	221714451	221803784
13FL992657:250308708	5	221714451	221803784
13FL992675:250308722	5	221721629	221811950
13FL991620:250306245	5	221721629	221812184
14FL991991:250411293	5	221721629	221812987
14FL991106:250410330	5	221721772	221813026
14FL991671:250410954	5	221721629	221813026
13FL990013:250304344	5	221721235	221817407
13FL990387:250294632	5	221720690	221821101
13FL990468:250294737	5	221714451	221821101
13FL991304:250308530	5	221711897	221821101
13FL992622:250308672	5	221720690	221821101
14FL990383:250409522	5	221714451	221821101
14FL992046:250411339	5	221721629	221821101
13FL990782:250307013	5	221720690	221849597
14FL990723:250409907	5	221715717	221849597
14FL992262:250411555	5	221720690	221849597
13FL991846:250307636	5	221803736	221852404
13FL991950:250307762	5	221803736	221852404
13FL991631:250306256	5	221721772	221860323
13FL991869:250307655	5	221714451	221860323
13FL991916:250307697	5	221803736	221860323
14FL990018:250407975	5	221803566	221860323
14FL990205:250409302	5	221720690	221860323
14FL990796:250409999	5	221721772	221860323
14FL991279:250410539	5	221720690	221860323
14FL992996:250426642	5	221720690	221860323
13FL992572:250308469	5	221821101	221860334
14FL990539:250409687	5	221821101	221860334
14FL991300:250410558	5	221815198	221860334
14FL992498:250411787	5	221821101	221860334
13FL991252:250305912	5	221803736	221860374
13FL992214:250308053	5	221720690	221867933
13FL991169:250307454	5	221849597	221868002
13FL992528:250308427	5	221815198	221868002
14FL990946:250410156	5	221849597	221872601
14FL991470:250410781	5	221867991	221872601
14FL992024:250411320	5	221849597	221872601
13FL990856:250307079	5	221872823	221874733
13FL992460:250308335	5	221852521	221874733
14FL991784:250411061	5	221872896	221874733
13FL992087:250307905	5	221868002	221874831
14FL990626:250409792	5	221860334	221875864
13FL992247:250308078	5	221721629	221877819
13FL991599:250306195	5	221877893	221960484
13FL991045:250307308	5	221874831	221962423
13FL991146:250307432	5	221877893	221962423
13FL991238:250305897	5	221877819	221962423
13FL992099:250307915	5	221877819	221962423
14FL990461:250409625	5	221877311	221962423
14FL992623:250411916	5	221877819	221962423
14FL992642:250411937	5	221877210	221962423
14FL992795:250412094	5	221877893	221962423
13FL992691:250308737	5	221877819	221963231
13FL990891:250307144	5	221874831	221972583
13FL992141:250323830	5	221877311	221972583
13FL991386:250308604	5	221877819	221974480
14FL990285:250409409	5	221962423	221974525
14FL990523:250409676	5	221877819	221974525
14FL990557:250409703	5	221877819	221974525
14FL991493:250410801	5	221875864	221974525
14FL992380:250411670	5	221877819	221974525
14FL990206:250409303	5	221877819	221978171
13FL991226:250305886	5	221978171	222066631
14FL990887:250410075	5	221990065	222066631
13FL991827:250307588	5	221990065	222067249
14FL990193:250409290	5	221979916	222067299
13FL990476:250294744	5	221978522	222070080
14FL992005:250411302	5	221978522	222070080
13FL990892:250307145	5	221974859	222071170
13FL990568:250294856	5	222070097	222086353
13FL991141:250307428	5	222070080	222113132
13FL991908:250307690	5	222068343	222113132
14FL990960:250410170	5	221962423	222113414
13FL990482:250294750	5	221974480	222114826
13FL990714:250295009	5	222086398	222114835
14FL991695:250410974	5	222115233	222129369
14FL991569:250410892	5	222115233	222158871
14FL992304:250411582	5	222158871	222229623
14FL991461:250410773	5	222129369	222229645
13FL992856:250308948	5	222129369	222230714
14FL991127:250410380	5	222114826	222230714
13FL990533:250294795	5	222130154	222299849
14FL990453:250409618	5	222130154	222299849
14FL990966:250410175	5	222158871	222299849
14FL991413:250410694	5	222114835	222299849
14FL991757:250411040	5	222229645	222299849
13FL990919:250307171	5	222229645	222355925
13FL992038:250307837	5	222114826	222355925
14FL990752:250409934	5	222158871	222355925
14FL990881:250410069	5	222115230	222355925
14FL991624:250410925	5	222158871	222355925
14FL991956:250411230	5	222115233	222355925
14FL992065:250411357	5	222129369	222355952
13FL992242:250308073	5	222115230	222357237
14FL992718:250412034	5	222119245	222357237
13FL991786:250307555	5	222359123	222421000
13FL991882:250307665	5	222355952	222467034
14FL990629:250409794	5	222357237	222467034
14FL992761:250412068	5	222357282	222467034
13FL992114:250307929	5	222357282	222469893
13FL992991:250426844	5	222355925	222516449
14FL990612:250409781	5	222469893	222516449
13FL990706:250295001	5	222421000	222520823
14FL990905:250410122	5	222516449	222547818
13FL990834:250307059	5	221423276	222548520
13FL991062:250307325	5	221423276	222548520
13FL991655:250306277	5	221423276	222548520
13FL990098:250304417	5	221849597	222625829
13FL990952:250307196	5	222624474	222625829
13FL991247:250305907	5	222547818	222625829
14FL991345:250410628	5	221849597	222625829
13FL990035:250304365	5	222641827	222662794
14FL991373:250410656	5	222625829	222833817
13FL990468:250294737	5	222662830	222955305
13FL990568:250294856	5	222662830	222955305
14FL990617:250409785	5	222662794	222981733
13FL990075:250304398	5	222969097	223002593
13FL991435:250349570	5	222662794	223179185
13FL992984:250426838	5	223226293	223334422
14FL992761:250412068	5	223238199	223334422
13FL992087:250307905	5	222575995	223361583
14FL992086:250411403	5	222981733	223395305
13FL991367:250308584	5	223002593	223656383
14FL990182:250409279	6	295224	381560
14FL992773:250412076	6	295224	381560
14FL990433:250409568	6	295224	385181
14FL991978:250411278	6	295224	385181
14FL991021:250410251	6	389359	392487
14FL991990:250411292	6	295224	479526
13FL991180:250307463	6	480460	640000
13FL991899:250307681	6	479942	640000
13FL992325:250308175	6	480460	640000
14FL991922:250411203	6	480460	640000
13FL990655:250294924	6	480460	663696
13FL991013:250307277	6	480228	663696
13FL992362:250308212	6	480460	663696
14FL992858:250412160	6	480460	663894
14FL991016:250410247	6	295224	664326
13FL991722:250307513	6	480460	670673
14FL992761:250412068	6	480460	713989
13FL990536:250294798	6	664326	714107
14FL991301:250410559	6	640000	714107
14FL991443:250410722	6	480460	714107
14FL992890:250412184	6	664326	714107
14FL991771:250411051	6	713989	799256
13FL991549:250306148	6	640000	799352
13FL991961:250307773	6	664920	799352
14FL992498:250411787	6	714555	799352
14FL991330:250410584	6	714107	826564
14FL992370:250411660	6	799352	826581
13FL991351:250308569	6	799352	1280134
13FL991744:250307528	6	799352	1280134
13FL992325:250308175	6	799352	1280134
13FL992779:250308853	6	826597	1280134
14FL990673:250409831	6	799352	1280134
14FL991043:250410270	6	714107	1280134
14FL991160:250410409	6	826597	1280134
14FL991751:250411034	6	799352	1280134
14FL991892:250411182	6	799352	1280134
14FL991924:250411205	6	826597	1280134
14FL991978:250411278	6	799352	1280134
14FL992183:250411472	6	826564	1280134
13FL992827:250308928	6	799352	1280147
14FL990307:250409430	6	799352	1280147
14FL991427:250410707	6	957769	1280147
14FL992558:250411835	6	799352	1280147
13FL991824:250307585	6	826564	1280159
14FL990821:250410022	6	826564	1280159
14FL992081:250411400	6	799352	1280159
14FL992190:250411477	6	826597	1280159
14FL992356:250411650	6	826597	1280159
13FL990386:250294631	6	799352	1280815
13FL990650:250294919	6	714107	1280815
13FL991571:250306169	6	957769	1280815
13FL991628:250306253	6	826597	1280815
13FL991688:250306308	6	826597	1280815
13FL992076:250307898	6	799352	1280815
14FL992844:250412120	6	799352	1280815
13FL991377:250426678	6	826597	1280838
13FL990823:250307049	6	799352	1282667
14FL990164:250409264	6	799046	1285296
13FL990248:250323652	6	826597	1285300
13FL991125:250307412	6	826581	1285300
14FL991506:250410812	6	826564	1285720
13FL991359:250308576	6	826581	1293197
13FL991046:250307309	6	826581	1293328
13FL991452:250426690	6	799352	1301046
14FL992429:250411708	6	1280815	1301046
13FL990818:250307044	6	714555	1301197
13FL991249:250305909	6	957769	1301197
13FL991817:250307578	6	799352	1301197
13FL992738:250308812	6	714555	1301197
14FL991298:250410556	6	799352	1301197
14FL991539:250410840	6	826597	1301197
13FL991650:250306273	6	799352	1301207
13FL992971:250426827	6	714555	1301207
13FL991297:250308523	6	826581	1302641
14FL990605:250409776	6	799352	1302641
13FL991982:250307792	6	1307822	1386468
14FL990371:250409512	6	1307096	1389686
14FL992356:250411650	6	1307822	1389686
13FL990444:250294717	6	1390711	1574410
13FL991452:250426690	6	1392581	1580532
14FL991751:250411034	6	1391559	1589686
14FL991087:250410312	6	1392468	1590461
13FL990404:250294647	6	1592171	1944227
13FL990643:250294912	6	1587721	1944227
13FL990963:250307204	6	1590035	1944227
14FL990371:250409512	6	1592171	1944227
14FL990785:250409960	6	1392581	1944227
14FL990969:250410178	6	1592171	1944227
14FL991751:250411034	6	1592181	1944227
14FL991976:250411277	6	1590461	1944227
13FL990627:250294900	6	1592171	1944275
13FL991041:250307306	6	1592171	1944275
13FL991622:250306246	6	1590035	1944275
14FL990685:250409874	6	1592171	1944275
14FL990916:250410132	6	1592171	1944275
14FL992562:250411838	6	1592171	1944275
13FL990497:250294765	6	1592171	1944717
14FL992947:250412224	6	1592171	1944717
14FL990387:250409526	6	1944717	1945302
14FL990924:250410138	6	1944717	1945302
14FL990935:250410145	6	1944717	1978232
13FL990080:250304402	6	1944275	1978251
13FL990053:250304382	6	1944717	1978397
13FL991797:250307560	6	1944717	1978397
13FL992860:250308952	6	1944227	1978397
14FL990278:250409404	6	1590503	1978397
14FL992623:250411916	6	1944717	1978397
13FL991305:250308531	6	1944717	1990197
13FL991452:250426690	6	1945302	1990197
13FL992731:250308805	6	1592171	1990197
13FL992967:250426823	6	1944275	1990197
14FL992347:250411611	6	1592171	1990197
13FL990243:250323647	6	1590503	1990694
13FL992908:250308990	6	1590503	1990694
14FL990684:250409871	6	1590503	1990694
14FL991988:250411290	6	1590503	1990694
13FL991553:250306152	6	1944717	2023954
14FL992621:250411914	6	1990197	2023954
13FL991123:250307410	6	1944275	2028865
13FL991567:250306166	6	1990197	2028865
13FL992509:250308411	6	1944275	2028865
13FL992294:250308150	6	1979065	2028874
13FL991141:250307428	6	2030333	2139381
14FL990103:250408039	6	2028865	2139381
13FL990956:250426768	6	2029081	2140786
14FL991703:250411010	6	1944717	2140851
13FL992069:250323765	6	2030333	2258038
14FL990893:250410081	6	2030333	2258038
13FL990448:250294720	6	2028865	2258548
13FL991085:250307346	6	2030333	2258548
13FL991552:250306151	6	2028865	2258548
13FL991807:250307569	6	2029081	2258548
13FL992083:250307901	6	2030333	2258548
13FL992121:250323810	6	2030333	2258548
13FL992670:250308717	6	2030333	2258548
14FL990265:250409392	6	2030333	2258548
14FL990408:250409543	6	2030333	2258548
14FL990762:250409942	6	1990197	2258548
14FL990874:250410062	6	2030333	2258548
14FL991047:250410274	6	2030333	2258548
14FL991271:250410531	6	2030378	2258548
14FL992036:250411332	6	2030333	2258548
13FL992675:250308722	6	2030333	2258573
14FL990192:250409289	6	2030333	2258573
14FL991562:250410887	6	2030333	2258573
14FL990660:250409820	6	2029081	2261627
13FL991185:250307468	6	2030333	2394588
13FL991314:250308539	6	2028865	2394588
13FL991358:250308575	6	2028865	2394588
13FL991970:250307780	6	2030333	2394588
13FL992657:250308708	6	2028865	2394588
13FL992700:250308777	6	2142884	2394588
14FL990999:250410205	6	2028865	2394588
14FL991341:250410593	6	2028865	2394588
14FL991624:250410925	6	2028865	2394588
14FL992590:250411859	6	2030333	2394588
14FL992638:250411933	6	2030333	2394588
14FL991591:250410910	6	2258548	2394670
13FL991772:250307546	6	1990197	2394675
13FL992163:250323851	6	2023954	2394675
14FL990057:250408002	6	1990197	2394675
14FL991568:250410891	6	1990197	2394675
14FL992074:250411394	6	2140824	2394675
14FL990114:250408048	6	2258548	2394732
14FL990163:250409263	6	2030333	2394732
14FL990817:250410018	6	2258548	2394732
14FL991749:250411033	6	2030333	2394732
14FL990864:250410055	6	2258548	2394762
13FL990175:250294385	6	2142884	2394764
14FL992338:250411605	6	1990197	2394764
13FL991140:250307426	6	2030333	2395432
13FL991257:250305917	6	2028599	2395432
14FL991247:250410509	6	2028599	2395432
14FL992965:250412236	6	1990197	2395432
14FL990521:250409675	6	1391559	2395452
14FL992427:250411706	6	2030333	2395452
13FL992685:250308731	6	2030333	2395878
14FL990379:250409518	6	2258548	2395971
14FL990429:250409564	6	2030333	2395971
14FL990651:250409814	6	2030333	2395971
14FL990767:250409946	6	1990197	2395980
13FL990708:250295003	6	2030333	2396023
14FL990529:250409678	6	2028865	2396023
14FL992417:250411699	6	2028865	2396023
13FL991424:250349559	6	2261790	2396032
13FL990131:250294345	6	2030378	2396041
13FL990365:250294612	6	2030378	2396041
14FL992029:250411325	6	2395878	2403741
14FL990231:250409358	6	2030333	2403842
13FL990116:250294332	6	2396032	2453080
14FL991412:250410693	6	2453080	2459582
13FL990480:250294748	6	2449611	2461732
14FL991801:250411073	6	2461732	2462829
13FL990237:250323642	6	2462829	2630506
13FL990811:250307039	6	2464765	2630506
13FL990125:250294341	6	2464765	2630520
13FL990495:250294763	6	2461732	2630520
14FL992417:250411699	6	2461134	2630520
14FL990367:250409508	6	2460953	2630905
14FL991241:250410504	6	2464765	2630905
14FL991334:250410587	6	2464765	2630905
14FL991625:250410926	6	2461732	2630905
14FL991934:250411214	6	2461732	2630932
13FL990050:250304379	6	2464765	2630941
13FL990245:250426660	6	2462893	2630941
13FL990401:250294644	6	2461732	2630941
13FL991032:250307297	6	2462893	2630941
13FL991150:250307435	6	2461732	2630941
13FL991191:250307473	6	2464765	2630941
13FL991509:250306112	6	2462829	2630941
13FL991918:250307699	6	2461732	2630941
13FL991942:250307723	6	2462829	2630941
13FL992062:250307886	6	2462844	2630941
13FL992625:250308675	6	2461732	2630941
14FL990380:250409519	6	2462893	2630941
14FL990482:250409644	6	2462844	2630941
14FL992006:250411303	6	2462844	2630941
13FL990385:250294629	6	2461732	2631214
13FL990627:250294900	6	2462829	2631214
13FL992711:250426759	6	2460953	2631214
14FL992177:250411466	6	2461732	2631214
14FL991745:250411031	6	2462893	2631235
13FL991636:250306262	6	2462844	2631646
14FL990742:250409925	6	2462844	2631646
13FL990419:250294661	6	2631214	2750416
13FL991059:250307322	6	2462829	2750416
13FL991214:250305875	6	2631646	2750416
13FL991386:250308604	6	2462893	2750416
13FL991623:250306247	6	2631403	2750416
13FL991703:250306323	6	2631646	2750416
13FL991904:250307687	6	2631403	2750416
13FL991980:250307790	6	2631403	2750416
13FL992195:250308039	6	2631872	2750416
13FL992356:250308206	6	2631872	2750416
13FL992962:250426819	6	2631214	2750416
13FL992975:250426831	6	2631403	2750416
14FL990267:250409394	6	2631214	2750416
14FL990334:250409451	6	2631403	2750416
14FL990616:250409784	6	2631403	2750416
14FL991617:250410919	6	2631403	2750416
14FL992314:250411589	6	2631403	2750416
14FL992612:250411907	6	2631403	2750416
14FL992949:250412226	6	2631403	2750416
13FL990141:250294356	6	2631403	2750519
13FL992454:250308329	6	2631403	2750519
14FL992626:250411919	6	2631403	2750519
14FL992872:250412169	6	2631403	2750519
13FL990627:250294900	6	2631403	2750603
13FL992141:250323830	6	2461134	2750603
14FL990177:250409275	6	2631403	2750603
14FL990520:250409674	6	2459582	2750603
14FL990896:250410083	6	2631403	2750603
13FL992942:250426800	6	2631403	2750611
14FL990524:250409677	6	2631646	2750888
14FL991255:250410516	6	2631646	2750888
14FL992595:250411861	6	2631872	2750888
13FL990240:250426763	6	2631214	2750999
13FL991716:250307508	6	2631403	2750999
13FL991924:250307705	6	2631403	2750999
13FL992539:250308439	6	2631872	2750999
13FL992733:250308807	6	2631214	2750999
13FL992944:250426802	6	2630905	2750999
14FL990254:250409382	6	2631646	2750999
14FL990421:250409556	6	2631403	2750999
14FL990758:250409939	6	2631214	2750999
14FL991219:250410458	6	2631403	2750999
14FL991536:250410837	6	2631872	2750999
14FL991957:250411231	6	2631214	2750999
13FL992244:250308075	6	2631403	2751557
14FL990403:250409540	6	2631235	2751557
13FL990964:250307205	6	2630932	2752237
13FL991555:250306154	6	2631235	2752237
13FL992416:250308295	6	2631403	2752237
14FL990196:250409293	6	2631403	2752237
14FL990478:250409640	6	2631403	2752237
14FL990937:250410147	6	2631403	2752237
14FL991012:250410213	6	2631403	2752237
13FL990769:250307000	6	2028865	2753091
13FL992922:250426779	6	2464765	2753091
14FL990078:250408020	6	2030378	2753091
14FL991450:250410760	6	2030378	2753091
14FL991491:250410799	6	2030378	2753091
14FL992375:250411664	6	2028865	2753091
13FL991703:250306323	6	2753091	2917149
13FL992072:250323768	6	2750714	2917149
14FL990175:250409273	6	2750999	2917149
14FL990224:250409320	6	2753094	2917149
14FL990334:250409451	6	2753091	2917149
14FL990403:250409540	6	2753091	2917149
14FL990616:250409784	6	2753091	2917149
14FL992314:250411589	6	2753091	2917149
14FL992612:250411907	6	2753091	2917149
14FL992949:250412226	6	2753091	2917149
13FL992602:250308654	6	2753091	2945035
13FL990514:250294779	6	2929478	2945063
13FL991008:250307271	6	2753091	3023796
13FL990495:250294763	6	2917149	3074011
13FL992195:250308039	6	2945035	3074011
14FL990196:250409293	6	2752237	3074011
14FL991412:250410693	6	2929478	3074011
13FL990419:250294661	6	2929262	3075341
13FL991222:250305882	6	3023796	3075341
14FL991386:250410668	6	3077005	3081058
13FL990183:250294390	6	3075331	3218367
13FL990210:250294411	6	3081058	3218367
13FL990286:250323688	6	3090437	3218367
13FL991691:250306311	6	3081058	3218367
13FL991834:250307594	6	3081058	3218367
13FL992420:250308299	6	3090437	3218367
14FL990944:250410154	6	3088402	3224206
14FL992612:250411907	6	3222866	3233817
13FL990153:250294367	6	3226791	3236560
14FL990403:250409540	6	3218367	3236560
14FL992314:250411589	6	3226791	3236560
14FL992949:250412226	6	3221111	3236560
13FL992195:250308039	6	3224206	3236567
14FL991335:250410588	6	3090437	3271454
14FL990334:250409451	6	3236560	3271517
14FL992087:250411404	6	3218367	3271540
13FL991703:250306323	6	3236567	3271955
13FL992880:250308963	6	3236567	3271955
14FL990616:250409784	6	3236560	3271955
14FL991635:250410930	6	3075341	3271955
13FL992993:250426846	6	3236567	3271988
14FL990552:250409698	6	2753091	3271988
14FL990761:250409941	6	3236567	3271988
14FL991864:250411160	6	3222803	3271988
13FL992427:250308304	6	3090437	3272229
14FL990236:250409365	6	3236567	3272229
14FL990905:250410122	6	3231058	3272229
14FL992321:250411594	6	3236567	3272229
14FL990196:250409293	6	3218367	3286133
14FL991784:250411061	6	3236567	3286133
13FL990751:250295043	6	3272229	3286340
13FL990481:250294749	6	3286622	3326227
13FL992126:250323815	6	3272229	3326771
14FL991379:250410662	6	3272229	3326771
14FL992317:250411591	6	3272229	3326771
13FL990419:250294661	6	3271955	3353801
13FL991215:250305876	6	3272229	3471497
13FL991615:250306240	6	3326771	3475333
14FL990812:250410013	6	3286579	3475333
13FL991690:250306310	6	3236560	3475346
13FL992239:250308070	6	3271988	3475346
14FL991076:250410301	6	3271540	3475346
13FL990761:250295053	6	3475333	3649428
14FL990462:250409626	6	3475333	3649428
14FL991726:250411020	6	3475346	3649428
13FL991267:250305926	6	3475346	3702505
13FL991815:250307577	6	3475346	3702505
14FL990362:250409503	6	3475346	3702505
14FL990569:250409748	6	3475333	3702505
13FL992363:250308213	6	3475333	3702619
13FL992858:250308950	6	3286571	3702619
14FL992300:250411579	6	3218367	3702619
13FL990685:250294980	6	3475333	3702639
13FL992624:250308674	6	3475333	3702639
14FL991643:250410935	6	3475333	3702639
14FL992189:250411476	6	3475333	3702639
14FL992660:250411952	6	3475346	3702676
13FL992003:250307811	6	3475346	3702957
13FL992909:250308991	6	3475333	3702957
14FL991480:250410789	6	3272229	3702957
14FL992342:250411607	6	3272229	3702957
13FL992493:250308396	6	3475333	3703262
14FL992482:250411775	6	3327640	3703262
13FL990470:250294739	6	3475333	3703281
13FL990797:250307026	6	3475333	3703281
14FL990368:250409509	6	3475333	3703281
14FL992536:250411821	6	3471520	3703281
13FL990443:250294716	6	3471520	3703338
13FL990569:250294857	6	3475346	3703338
13FL991042:250307307	6	3475333	3703338
14FL991019:250410249	6	3475333	3703338
14FL991478:250410787	6	3286133	3703545
13FL992744:250308817	6	3475333	3703674
13FL990702:250294997	6	3327640	3703716
